,LSOA11CD,Region,Local Authority name,Score,score_normalized,LSOA21CD,oa21cd,Classification Name,Urban Rural Classification
1217620,E01020094,South West,North Devon,87.3,4.96,E01020094,E00101769,Young Families and Neighbourhood Turnover ,Urban city and town
1217621,E01020094,South West,North Devon,87.3,4.96,E01020094,E00101769,Young Families and Neighbourhood Turnover ,Urban city and town
1217622,E01020094,South West,North Devon,87.3,4.96,E01020094,E00101769,Young Families and Neighbourhood Turnover ,Urban city and town
1217623,E01020094,South West,North Devon,87.3,4.96,E01020094,E00101769,Young Families and Neighbourhood Turnover ,Urban city and town
1217624,E01020094,South West,North Devon,87.3,4.96,E01020094,E00101769,Young Families and Neighbourhood Turnover ,Urban city and town
1217625,E01020094,South West,North Devon,87.3,4.96,E01020094,E00101769,Young Families and Neighbourhood Turnover ,Urban city and town
1217626,E01020094,South West,North Devon,87.3,4.96,E01020094,E00101769,Young Families and Neighbourhood Turnover ,Urban city and town
1217627,E01020094,South West,North Devon,87.3,4.96,E01020094,E00101769,Young Families and Neighbourhood Turnover ,Urban city and town
1217628,E01020094,South West,North Devon,87.3,4.96,E01020094,E00101769,Young Families and Neighbourhood Turnover ,Urban city and town
1217629,E01020094,South West,North Devon,87.3,4.96,E01020094,E00101769,Young Families and Neighbourhood Turnover ,Urban city and town
1217630,E01020094,South West,North Devon,87.3,4.96,E01020094,E00101769,Young Families and Neighbourhood Turnover ,Urban city and town
1217631,E01020094,South West,North Devon,87.3,4.96,E01020094,E00101769,Young Families and Neighbourhood Turnover ,Urban city and town
1217632,E01020094,South West,North Devon,87.3,4.96,E01020094,E00101769,Young Families and Neighbourhood Turnover ,Urban city and town
1217633,E01020094,South West,North Devon,87.3,4.96,E01020094,E00101769,Young Families and Neighbourhood Turnover ,Urban city and town
1228648,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228649,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228650,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228651,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228652,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228653,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228654,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228655,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228656,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228657,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228658,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228659,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228660,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228661,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228662,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228663,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228664,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228665,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228666,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228667,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228668,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228669,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228670,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228671,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228672,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228673,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228674,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228675,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102451,Ageing Independent Living ,Urban city and town
1228676,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102451,Ageing Independent Living ,Urban city and town
1228677,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102451,Ageing Independent Living ,Urban city and town
1228678,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102451,Ageing Independent Living ,Urban city and town
1228679,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102468,Retirement Residences ,Urban city and town
1228680,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102451,Ageing Independent Living ,Urban city and town
1228681,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102451,Ageing Independent Living ,Urban city and town
1228682,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102451,Ageing Independent Living ,Urban city and town
1228683,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102451,Ageing Independent Living ,Urban city and town
1228684,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102451,Ageing Independent Living ,Urban city and town
1228685,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228686,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228687,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228688,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228689,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228690,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228691,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228692,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228693,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228694,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228695,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228696,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228697,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228698,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228699,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228700,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228701,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228702,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228703,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228704,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228705,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228706,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228707,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228708,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228709,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228710,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228711,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228712,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228713,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228714,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228715,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228716,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228717,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228718,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228719,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228720,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228721,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228722,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228723,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228724,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228725,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228726,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228727,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228728,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228729,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228730,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228731,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228732,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228733,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228734,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228735,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228736,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102475,EU Singles ,Urban city and town
1228737,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102476,Young Families and Neighbourhood Turnover ,Urban city and town
1228738,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102476,Young Families and Neighbourhood Turnover ,Urban city and town
1228739,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102476,Young Families and Neighbourhood Turnover ,Urban city and town
1228740,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228741,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228742,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228743,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228744,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102476,Young Families and Neighbourhood Turnover ,Urban city and town
1228745,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228746,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102476,Young Families and Neighbourhood Turnover ,Urban city and town
1228747,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102475,EU Singles ,Urban city and town
1228748,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228749,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102476,Young Families and Neighbourhood Turnover ,Urban city and town
1228750,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228751,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102472,EU Singles ,Urban city and town
1228752,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102473,Ageing Independent Living ,Urban city and town
1228753,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102472,EU Singles ,Urban city and town
1228754,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102473,Ageing Independent Living ,Urban city and town
1228755,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102475,EU Singles ,Urban city and town
1228756,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102473,Ageing Independent Living ,Urban city and town
1228757,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102473,Ageing Independent Living ,Urban city and town
1228758,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102473,Ageing Independent Living ,Urban city and town
1228759,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102475,EU Singles ,Urban city and town
1228760,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102475,EU Singles ,Urban city and town
1228761,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102473,Ageing Independent Living ,Urban city and town
1228762,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102473,Ageing Independent Living ,Urban city and town
1228763,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102451,Ageing Independent Living ,Urban city and town
1228764,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102473,Ageing Independent Living ,Urban city and town
1228765,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102473,Ageing Independent Living ,Urban city and town
1228766,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102473,Ageing Independent Living ,Urban city and town
1228767,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102473,Ageing Independent Living ,Urban city and town
1228768,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102473,Ageing Independent Living ,Urban city and town
1228769,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102473,Ageing Independent Living ,Urban city and town
1228770,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102473,Ageing Independent Living ,Urban city and town
1228771,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102473,Ageing Independent Living ,Urban city and town
1228772,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228773,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102468,Retirement Residences ,Urban city and town
1228774,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102472,EU Singles ,Urban city and town
1228775,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102468,Retirement Residences ,Urban city and town
1228776,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228777,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102472,EU Singles ,Urban city and town
1228778,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228779,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228780,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102475,EU Singles ,Urban city and town
1228781,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102475,EU Singles ,Urban city and town
1228782,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102475,EU Singles ,Urban city and town
1228783,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102468,Retirement Residences ,Urban city and town
1228784,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102475,EU Singles ,Urban city and town
1228785,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102475,EU Singles ,Urban city and town
1228786,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102473,Ageing Independent Living ,Urban city and town
1228787,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102475,EU Singles ,Urban city and town
1228788,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102472,EU Singles ,Urban city and town
1228789,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102472,EU Singles ,Urban city and town
1228790,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102472,EU Singles ,Urban city and town
1228791,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102472,EU Singles ,Urban city and town
1228792,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102475,EU Singles ,Urban city and town
1228793,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228794,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228795,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228796,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228797,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228798,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102476,Young Families and Neighbourhood Turnover ,Urban city and town
1228799,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102472,EU Singles ,Urban city and town
1228800,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228801,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228802,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228803,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228804,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228805,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228806,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228807,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228808,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228809,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228810,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228811,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228812,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228813,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228814,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228815,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228816,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228817,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228818,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228819,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228820,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228821,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228822,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228823,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1228824,E01020228,South West,Teignbridge,86.0,4.44,E01020228,E00102474,Communal Retirement Living ,Urban city and town
1229123,E01020234,South West,Teignbridge,87.4,5.0,E01020234,E00102488,Pre-Retirement Spacious Living ,Urban city and town
1229124,E01020234,South West,Teignbridge,87.4,5.0,E01020234,E00102488,Pre-Retirement Spacious Living ,Urban city and town
1229125,E01020234,South West,Teignbridge,87.4,5.0,E01020234,E00102492,Families and Later Life ,Urban city and town
1229126,E01020234,South West,Teignbridge,87.4,5.0,E01020234,E00102492,Families and Later Life ,Urban city and town
1229127,E01020234,South West,Teignbridge,87.4,5.0,E01020234,E00102487,Industry Associations ,Urban city and town
1229128,E01020234,South West,Teignbridge,87.4,5.0,E01020234,E00102488,Pre-Retirement Spacious Living ,Urban city and town
1229129,E01020234,South West,Teignbridge,87.4,5.0,E01020234,E00102488,Pre-Retirement Spacious Living ,Urban city and town
1229130,E01020234,South West,Teignbridge,87.4,5.0,E01020234,E00102492,Families and Later Life ,Urban city and town
1229131,E01020234,South West,Teignbridge,87.4,5.0,E01020234,E00102488,Pre-Retirement Spacious Living ,Urban city and town
1229132,E01020234,South West,Teignbridge,87.4,5.0,E01020234,E00102488,Pre-Retirement Spacious Living ,Urban city and town
1229133,E01020234,South West,Teignbridge,87.4,5.0,E01020234,E00102487,Industry Associations ,Urban city and town
1229134,E01020234,South West,Teignbridge,87.4,5.0,E01020234,E00102487,Industry Associations ,Urban city and town
1229135,E01020234,South West,Teignbridge,87.4,5.0,E01020234,E00102490,Industry Associations ,Urban city and town
1229136,E01020234,South West,Teignbridge,87.4,5.0,E01020234,E00102490,Industry Associations ,Urban city and town
1229137,E01020234,South West,Teignbridge,87.4,5.0,E01020234,E00102486,Industry Associations ,Urban city and town
1229138,E01020234,South West,Teignbridge,87.4,5.0,E01020234,E00102486,Industry Associations ,Urban city and town
1229139,E01020234,South West,Teignbridge,87.4,5.0,E01020234,E00102486,Industry Associations ,Urban city and town
1229140,E01020234,South West,Teignbridge,87.4,5.0,E01020234,E00102487,Industry Associations ,Urban city and town
1229141,E01020234,South West,Teignbridge,87.4,5.0,E01020234,E00102486,Industry Associations ,Urban city and town
1229142,E01020234,South West,Teignbridge,87.4,5.0,E01020234,E00102490,Industry Associations ,Urban city and town
1229143,E01020234,South West,Teignbridge,87.4,5.0,E01020234,E00102490,Industry Associations ,Urban city and town
1229144,E01020234,South West,Teignbridge,87.4,5.0,E01020234,E00102492,Families and Later Life ,Urban city and town
1229145,E01020234,South West,Teignbridge,87.4,5.0,E01020234,E00102486,Industry Associations ,Urban city and town
1229146,E01020234,South West,Teignbridge,87.4,5.0,E01020234,E00102492,Families and Later Life ,Urban city and town
1229147,E01020234,South West,Teignbridge,87.4,5.0,E01020234,E00102486,Industry Associations ,Urban city and town
1229148,E01020234,South West,Teignbridge,87.4,5.0,E01020234,E00102486,Industry Associations ,Urban city and town
1229149,E01020234,South West,Teignbridge,87.4,5.0,E01020234,E00102487,Industry Associations ,Urban city and town
1229150,E01020234,South West,Teignbridge,87.4,5.0,E01020234,E00102490,Industry Associations ,Urban city and town
1229151,E01020234,South West,Teignbridge,87.4,5.0,E01020234,E00102490,Industry Associations ,Urban city and town
1229152,E01020234,South West,Teignbridge,87.4,5.0,E01020234,E00102490,Industry Associations ,Urban city and town
1229153,E01020234,South West,Teignbridge,87.4,5.0,E01020234,E00102490,Industry Associations ,Urban city and town
1229154,E01020234,South West,Teignbridge,87.4,5.0,E01020234,E00102487,Industry Associations ,Urban city and town
1231245,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231246,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231247,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231248,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231249,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231250,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231251,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231252,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231253,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231254,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231255,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231256,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231257,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231258,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231259,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231260,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231261,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231262,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231263,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231264,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231265,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231266,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231267,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231268,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231269,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231270,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231271,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231272,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231273,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231274,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231275,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
